    $self add Mode36Mb   512  1.0015  1
    $self add Mode36Mb   512  2.0022  1
    $self add Mode36Mb   512  3.0015  1
    $self add Mode36Mb   512  4.0003  1
    $self add Mode36Mb   512  5.0004  1
    $self add Mode36Mb   512  6.0001  1
    $self add Mode36Mb   512  7.0016  1
    $self add Mode36Mb   512  8.0013  1
    $self add Mode36Mb   512  9.0002  1
    $self add Mode36Mb   512  10.0005  0.9963
    $self add Mode36Mb   512  11.0001  0.8962
    $self add Mode36Mb   512  12.001  0.6585
    $self add Mode36Mb   512  13.0006  0.426
    $self add Mode36Mb   512  14.0003  0.2508
    $self add Mode36Mb   512  15.001  0.1452
    $self add Mode36Mb   512  16.0007  0.0833
    $self add Mode36Mb   512  16.9996  0.0459
    $self add Mode36Mb   512  17.9989  0.0271
    $self add Mode36Mb   512  18.9994  0.0143
    $self add Mode36Mb   512  20.0004  0.008
    $self add Mode36Mb   512  21.0004  0.0028
    $self add Mode36Mb   512  22.001  0.0013
    $self add Mode36Mb   512  22.9991  0.0004
    $self add Mode36Mb   512  23.9999  0.0003
    $self add Mode36Mb   512  24.999  0.0002
    $self add Mode36Mb   1024  0.00089597  1
    $self add Mode36Mb   1024  1.0003  1
    $self add Mode36Mb   1024  2.0004  1
    $self add Mode36Mb   1024  3.0012  1
    $self add Mode36Mb   1024  4.0006  1
    $self add Mode36Mb   1024  5.0006  1
    $self add Mode36Mb   1024  6.0007  1
    $self add Mode36Mb   1024  7.0001  1
    $self add Mode36Mb   1024  8.0007  1
    $self add Mode36Mb   1024  9.0004  1
    $self add Mode36Mb   1024  10.0008  0.9996
    $self add Mode36Mb   1024  11.0003  0.9516
    $self add Mode36Mb   1024  11.9997  0.746
    $self add Mode36Mb   1024  13.0009  0.5037
    $self add Mode36Mb   1024  14.0004  0.3109
    $self add Mode36Mb   1024  15.0014  0.1805
    $self add Mode36Mb   1024  15.9995  0.1022
    $self add Mode36Mb   1024  17.0007  0.0569
    $self add Mode36Mb   1024  18.0003  0.0329
    $self add Mode36Mb   1024  19.0001  0.0181
    $self add Mode36Mb   1024  20.001  0.0109
    $self add Mode36Mb   1024  21.0003  0.0044
    $self add Mode36Mb   1024  22.0016  0.0025
    $self add Mode36Mb   1024  23.0009  0.0014
    $self add Mode36Mb   1024  24.0006  0.0012
    $self add Mode36Mb   1024  25.0016  0.0002
    $self add Mode36Mb   1500  -7.6938e-05  1
    $self add Mode36Mb   1500  1.0002  1
    $self add Mode36Mb   1500  1.9996  1
    $self add Mode36Mb   1500  3.001  1
    $self add Mode36Mb   1500  3.9998  1
    $self add Mode36Mb   1500  5.0003  1
    $self add Mode36Mb   1500  5.9998  1
    $self add Mode36Mb   1500  7.0003  1
    $self add Mode36Mb   1500  8.0004  1
    $self add Mode36Mb   1500  8.9999  1
    $self add Mode36Mb   1500  10.0003  1
    $self add Mode36Mb   1500  10.9997  0.9783
    $self add Mode36Mb   1500  12.0009  0.8115
    $self add Mode36Mb   1500  12.9998  0.5723
    $self add Mode36Mb   1500  14.0003  0.3626
    $self add Mode36Mb   1500  15.0012  0.2146
    $self add Mode36Mb   1500  16.0004  0.1215
    $self add Mode36Mb   1500  17.0007  0.0697
    $self add Mode36Mb   1500  18.0003  0.0394
    $self add Mode36Mb   1500  19  0.0215
    $self add Mode36Mb   1500  20.0003  0.01
    $self add Mode36Mb   1500  20.9999  0.0049
    $self add Mode36Mb   1500  22.0001  0.0019
    $self add Mode36Mb   1500  23.0003  0.0008
    $self add Mode36Mb   1500  24.0003  0.0005
    $self add Mode36Mb   1500  24.9999  0.0003
    $self add Mode48Mb   128  0.0024525  1
    $self add Mode48Mb   128  1.0026  1
    $self add Mode48Mb   128  2.005  1
    $self add Mode48Mb   128  3.002  1
    $self add Mode48Mb   128  4.003  1
    $self add Mode48Mb   128  5.0015  1
    $self add Mode48Mb   128  6.0027  1
    $self add Mode48Mb   128  7.0016  1
    $self add Mode48Mb   128  8.0046  1
    $self add Mode48Mb   128  9.0049  1
    $self add Mode48Mb   128  10.0015  1
    $self add Mode48Mb   128  11.0014  1
    $self add Mode48Mb   128  12.003  0.9998
    $self add Mode48Mb   128  13.0022  0.9799
    $self add Mode48Mb   128  14.0018  0.7991
    $self add Mode48Mb   128  15.0001  0.481
    $self add Mode48Mb   128  16.0034  0.2287
    $self add Mode48Mb   128  17.0039  0.1013
    $self add Mode48Mb   128  18.0011  0.0435
    $self add Mode48Mb   128  19.0035  0.0171
    $self add Mode48Mb   128  19.9993  0.0071
    $self add Mode48Mb   128  21.0032  0.0028
    $self add Mode48Mb   128  22.0026  0.0013
    $self add Mode48Mb   128  23.0012  0.0002
    $self add Mode48Mb   128  24.0043  0.0002
    $self add Mode48Mb   128  25.0014  0.0001
    $self add Mode48Mb   256  0.0034925  1
    $self add Mode48Mb   256  1.0026  1
    $self add Mode48Mb   256  2.0029  1
    $self add Mode48Mb   256  3.0014  1
    $self add Mode48Mb   256  4.0041  1
    $self add Mode48Mb   256  5.0022  1
    $self add Mode48Mb   256  6.002  1
    $self add Mode48Mb   256  7.0015  1
    $self add Mode48Mb   256  8.001  1
    $self add Mode48Mb   256  9.0012  1
    $self add Mode48Mb   256  10  1
    $self add Mode48Mb   256  11.0024  1
    $self add Mode48Mb   256  11.9991  1
    $self add Mode48Mb   256  13.0032  0.9981
    $self add Mode48Mb   256  13.9991  0.9243
    $self add Mode48Mb   256  15.0018  0.6452
    $self add Mode48Mb   256  16.0025  0.3357
    $self add Mode48Mb   256  17.0038  0.1546
    $self add Mode48Mb   256  17.9995  0.0667
    $self add Mode48Mb   256  19.0002  0.0271
    $self add Mode48Mb   256  20.0014  0.0122
    $self add Mode48Mb   256  21.0022  0.0051
    $self add Mode48Mb   256  22.0041  0.0027
    $self add Mode48Mb   256  23.0019  0.0008
    $self add Mode48Mb   256  24.0013  0.0004
    $self add Mode48Mb   256  25.0039  0.0002
    $self add Mode48Mb   512  0.0016187  1
    $self add Mode48Mb   512  1.001  1
    $self add Mode48Mb   512  2.0025  1
    $self add Mode48Mb   512  3.0006  1
    $self add Mode48Mb   512  4.0012  1
    $self add Mode48Mb   512  4.9993  1
    $self add Mode48Mb   512  6.0014  1
    $self add Mode48Mb   512  7.0001  1
    $self add Mode48Mb   512  8.0002  1
    $self add Mode48Mb   512  9.0001  1
    $self add Mode48Mb   512  10.0024  1
    $self add Mode48Mb   512  11.0015  1
    $self add Mode48Mb   512  12.0005  1
    $self add Mode48Mb   512  13.0012  1
    $self add Mode48Mb   512  14.0023  0.9828
    $self add Mode48Mb   512  15.0018  0.7958
    $self add Mode48Mb   512  16.0011  0.4605
    $self add Mode48Mb   512  17.0023  0.2222
    $self add Mode48Mb   512  18.0002  0.0956
    $self add Mode48Mb   512  19.0001  0.0408
    $self add Mode48Mb   512  20.0003  0.0169
    $self add Mode48Mb   512  20.9999  0.0079
    $self add Mode48Mb   512  21.9999  0.0036
    $self add Mode48Mb   512  23.0014  0.0016
    $self add Mode48Mb   512  24.0003  0.0006
    $self add Mode48Mb   512  24.9996  0.0002
    $self add Mode48Mb   1024  0.001367  1
    $self add Mode48Mb   1024  1.0003  1
    $self add Mode48Mb   1024  2.0004  1
    $self add Mode48Mb   1024  3.0006  1
    $self add Mode48Mb   1024  3.999  1
    $self add Mode48Mb   1024  5.0008  1
    $self add Mode48Mb   1024  6.0003  1
    $self add Mode48Mb   1024  6.9999  1
    $self add Mode48Mb   1024  8.0001  1
    $self add Mode48Mb   1024  9.001  1
    $self add Mode48Mb   1024  10.0014  1
    $self add Mode48Mb   1024  11.0001  1
    $self add Mode48Mb   1024  12.0011  1
    $self add Mode48Mb   1024  13.0009  1
    $self add Mode48Mb   1024  14  0.9977
    $self add Mode48Mb   1024  15.001  0.9004
    $self add Mode48Mb   1024  16.0007  0.5926
    $self add Mode48Mb   1024  17.0017  0.2999
    $self add Mode48Mb   1024  17.9999  0.1373
    $self add Mode48Mb   1024  19.001  0.0616
    $self add Mode48Mb   1024  19.9999  0.0277
    $self add Mode48Mb   1024  21.001  0.0127
    $self add Mode48Mb   1024  22.0009  0.0062
    $self add Mode48Mb   1024  22.9998  0.0034
    $self add Mode48Mb   1024  24.0014  0.0013
    $self add Mode48Mb   1024  25.0001  0.0007
    $self add Mode48Mb   1500  0.0002048  1
    $self add Mode48Mb   1500  1.0004  1
    $self add Mode48Mb   1500  2.0004  1
    $self add Mode48Mb   1500  3.0006  1
    $self add Mode48Mb   1500  4.0004  1
    $self add Mode48Mb   1500  5.0005  1
    $self add Mode48Mb   1500  6.0007  1
    $self add Mode48Mb   1500  7.0007  1
    $self add Mode48Mb   1500  8.0006  1
    $self add Mode48Mb   1500  9.0005  1
    $self add Mode48Mb   1500  10.0007  1
    $self add Mode48Mb   1500  11.0002  1
    $self add Mode48Mb   1500  11.9996  1
    $self add Mode48Mb   1500  13.0002  1
    $self add Mode48Mb   1500  13.9998  0.9998
    $self add Mode48Mb   1500  14.9995  0.9327
    $self add Mode48Mb   1500  15.9998  0.657
    $self add Mode48Mb   1500  17.0006  0.3481
    $self add Mode48Mb   1500  18.0003  0.1599
    $self add Mode48Mb   1500  19.0008  0.0687
    $self add Mode48Mb   1500  20.0006  0.0329
    $self add Mode48Mb   1500  20.9994  0.0146
    $self add Mode48Mb   1500  22.0006  0.0064
    $self add Mode48Mb   1500  23.0008  0.0025
    $self add Mode48Mb   1500  23.9991  0.0012
    $self add Mode48Mb   1500  25.001  0.0009
    $self add Mode54Mb   128  0.0024085  1
    $self add Mode54Mb   128  1.0011  1
    $self add Mode54Mb   128  2.0007  1
    $self add Mode54Mb   128  3.0056  1
    $self add Mode54Mb   128  4.0045  1
    $self add Mode54Mb   128  5.0039  1
    $self add Mode54Mb   128  6.002  1
    $self add Mode54Mb   128  7.0033  1
    $self add Mode54Mb   128  8.0056  1
    $self add Mode54Mb   128  9.0004  1
    $self add Mode54Mb   128  10.0026  1
    $self add Mode54Mb   128  11.0024  1
    $self add Mode54Mb   128  12.0017  1
    $self add Mode54Mb   128  13.0045  1
    $self add Mode54Mb   128  14.0037  0.9969
    $self add Mode54Mb   128  15.0021  0.9337
    $self add Mode54Mb   128  16.0015  0.7118
    $self add Mode54Mb   128  17.0035  0.4556
    $self add Mode54Mb   128  18.0024  0.2553
    $self add Mode54Mb   128  19.0046  0.1355
    $self add Mode54Mb   128  20.002  0.0733
    $self add Mode54Mb   128  21.0036  0.0371
    $self add Mode54Mb   128  22.0015  0.019
    $self add Mode54Mb   128  23.0029  0.0088
    $self add Mode54Mb   128  24.0029  0.0062
    $self add Mode54Mb   128  25.0025  0.0023
    $self add Mode54Mb   128  26.0036  0.0013
    $self add Mode54Mb   128  27.0015  0.0006
    $self add Mode54Mb   128  28.0029  0.0005
    $self add Mode54Mb   128  29.0029  0.0004
    $self add Mode54Mb   128  30.0025  0
    $self add Mode54Mb   256  0.0011185  1
    $self add Mode54Mb   256  1.0005  1
    $self add Mode54Mb   256  2.0009  1
    $self add Mode54Mb   256  3.0024  1
    $self add Mode54Mb   256  4.0034  1
    $self add Mode54Mb   256  5.0016  1
    $self add Mode54Mb   256  6.0031  1
    $self add Mode54Mb   256  7.0023  1
    $self add Mode54Mb   256  8.0009  1
    $self add Mode54Mb   256  9  1
    $self add Mode54Mb   256  10.0037  1
    $self add Mode54Mb   256  11.0025  1
    $self add Mode54Mb   256  12.0004  1
    $self add Mode54Mb   256  13.0009  1
    $self add Mode54Mb   256  14.0018  1
    $self add Mode54Mb   256  14.9989  0.9799
    $self add Mode54Mb   256  16.002  0.8254
    $self add Mode54Mb   256  17.0008  0.5589
    $self add Mode54Mb   256  18.0047  0.3298
    $self add Mode54Mb   256  19.0028  0.183
    $self add Mode54Mb   256  20.001  0.0976
    $self add Mode54Mb   256  21.0016  0.0575
    $self add Mode54Mb   256  22.0025  0.0316
    $self add Mode54Mb   256  23.003  0.0147
    $self add Mode54Mb   256  24.003  0.009
    $self add Mode54Mb   256  25.0049  0.005
    $self add Mode54Mb   256  26.0036  0.0023
    $self add Mode54Mb   256  27.0026  0.001
    $self add Mode54Mb   256  28.0026  0.0005
    $self add Mode54Mb   256  29.0014  0.0003
    $self add Mode54Mb   256  30.0004  0
    $self add Mode54Mb   512  0.0014733  1
    $self add Mode54Mb   512  1.0007  1
    $self add Mode54Mb   512  2.0015  1
    $self add Mode54Mb   512  3.0004  1
    $self add Mode54Mb   512  4.0005  1
    $self add Mode54Mb   512  5.0016  1
    $self add Mode54Mb   512  6.0007  1
    $self add Mode54Mb   512  6.9999  1
    $self add Mode54Mb   512  8.0014  1
    $self add Mode54Mb   512  9.0011  1
    $self add Mode54Mb   512  9.9994  1
    $self add Mode54Mb   512  11.0013  1
    $self add Mode54Mb   512  12.0037  1
    $self add Mode54Mb   512  13.0013  1
    $self add Mode54Mb   512  14.0012  1
    $self add Mode54Mb   512  15.0021  0.9986
    $self add Mode54Mb   512  16.0017  0.929
    $self add Mode54Mb   512  16.9998  0.7031
    $self add Mode54Mb   512  18.0007  0.4492
    $self add Mode54Mb   512  19.0009  0.2579
    $self add Mode54Mb   512  20.0016  0.1441
    $self add Mode54Mb   512  21  0.0749
    $self add Mode54Mb   512  21.9997  0.0395
    $self add Mode54Mb   512  22.9994  0.0193
    $self add Mode54Mb   512  24.0013  0.0105
    $self add Mode54Mb   512  25.0002  0.0045
    $self add Mode54Mb   512  26.0006  0.0033
    $self add Mode54Mb   512  27.0021  0.0016
    $self add Mode54Mb   512  28.0029  0.0009
    $self add Mode54Mb   512  29.0009  0.0001
    $self add Mode54Mb   512  30.0025  0.0001
    $self add Mode54Mb   1024  0.00096149  1
    $self add Mode54Mb   1024  0.99952  1
    $self add Mode54Mb   1024  2.0006  1
    $self add Mode54Mb   1024  3.0008  1
    $self add Mode54Mb   1024  4.0011  1
    $self add Mode54Mb   1024  5.0016  1
    $self add Mode54Mb   1024  5.9992  1
    $self add Mode54Mb   1024  7.0006  1
    $self add Mode54Mb   1024  8.0014  1
    $self add Mode54Mb   1024  8.9994  1
    $self add Mode54Mb   1024  10  1
    $self add Mode54Mb   1024  11.0014  1
    $self add Mode54Mb   1024  12.0002  1
    $self add Mode54Mb   1024  13.0012  1
    $self add Mode54Mb   1024  13.9996  1
    $self add Mode54Mb   1024  14.9997  1
    $self add Mode54Mb   1024  16.001  0.9789
    $self add Mode54Mb   1024  17.0006  0.815
    $self add Mode54Mb   1024  18.0009  0.5619
    $self add Mode54Mb   1024  19.0004  0.3393
    $self add Mode54Mb   1024  20.0009  0.1935
    $self add Mode54Mb   1024  21.0006  0.1055
    $self add Mode54Mb   1024  22.0008  0.0564
    $self add Mode54Mb   1024  23.0017  0.0302
    $self add Mode54Mb   1024  23.9999  0.0164
    $self add Mode54Mb   1024  25  0.0089
    $self add Mode54Mb   1024  26.0008  0.0049
    $self add Mode54Mb   1024  27.0003  0.0032
    $self add Mode54Mb   1024  28.0004  0.0011
    $self add Mode54Mb   1024  29.001  0.0006
    $self add Mode54Mb   1024  30.0012  0.0003
    $self add Mode54Mb   1500  0.00064928  1
    $self add Mode54Mb   1500  0.99996  1
    $self add Mode54Mb   1500  1.9999  1
    $self add Mode54Mb   1500  3.0004  1
    $self add Mode54Mb   1500  4.0015  1
    $self add Mode54Mb   1500  5.0015  1
    $self add Mode54Mb   1500  5.999  1
    $self add Mode54Mb   1500  7  1
    $self add Mode54Mb   1500  8.0013  1
    $self add Mode54Mb   1500  9.0008  1
    $self add Mode54Mb   1500  10.0002  1
    $self add Mode54Mb   1500  11.0002  1
    $self add Mode54Mb   1500  12.0014  1
    $self add Mode54Mb   1500  13.0011  1
    $self add Mode54Mb   1500  14.001  1
    $self add Mode54Mb   1500  15.0002  1
    $self add Mode54Mb   1500  16.0009  0.9858
    $self add Mode54Mb   1500  17.0009  0.8543
    $self add Mode54Mb   1500  18.0004  0.6068
    $self add Mode54Mb   1500  18.9993  0.3774
    $self add Mode54Mb   1500  20.0006  0.2207
    $self add Mode54Mb   1500  21.0008  0.1317
    $self add Mode54Mb   1500  22.001  0.0691
    $self add Mode54Mb   1500  22.9997  0.0376
    $self add Mode54Mb   1500  24.0001  0.0203
    $self add Mode54Mb   1500  25.0009  0.0108
    $self add Mode54Mb   1500  25.9994  0.0062
    $self add Mode54Mb   1500  27.0009  0.0029
    $self add Mode54Mb   1500  28.001  0.0013
    $self add Mode54Mb   1500  29.0001  0.0007
    $self add Mode54Mb   1500  29.9997  0.0004

}
